,Unnamed: 0,Country,Rank,HappinessScore,Family,GDP,HealthLifeExpectancy,Freedom,Trust_GovCorruption,Generosity,Year,Trust_GovCorruptionlog,Generositylog,continent_Africa,continent_Asia,continent_Australia,continent_Europe,continent_North_America,continent_South_America
161,3,Norway,4,7.497999999999998,1.1269,1.57744,0.79579,0.59609,0.35776,0.37895,2016,-1.0278929084554573,-0.970351008724099,0,0,0,1,0,0
162,4,Finland,5,7.4129999999999985,1.13464,1.40598,0.81091,0.57104,0.41004,0.25492,2016,-0.8915005630669363,-1.3668055085360438,0,0,0,1,0,0
163,5,Canada,6,7.404,1.0961,1.44015,0.8276,0.5737,0.31329,0.44834,2016,-1.16062599982257,-0.802203405836387,0,0,0,0,1,0
164,6,Netherlands,7,7.338999999999999,1.02912,1.46468,0.8123100000000001,0.55211,0.29927,0.47416,2016,-1.206409103026286,-0.7462104615025543,0,0,0,1,0,0
165,7,New Zealand,8,7.334,1.17278,1.36066,0.83096,0.5814699999999999,0.41904,0.4940100000000001,2016,-0.8697888982227352,-0.7051995190841196,0,0,1,0,0,0
166,8,Australia,9,7.313,1.10476,1.44443,0.8512,0.5683699999999999,0.32331,0.47407,2016,-1.129143663705287,-0.7464002888656841,0,0,1,0,0,0
167,9,Sweden,10,7.291,1.08764,1.45181,0.83121,0.58218,0.40867,0.38254,2016,-0.8948472945805035,-0.9609220560197491,0,0,0,1,0,0
168,10,Israel,11,7.267,0.99537,1.33766,0.8491700000000001,0.36432,0.08728,0.32288,2016,-2.438633937457322,-1.1304745418168929,0,1,0,0,0,0
169,11,Austria,12,7.119,1.0838299999999998,1.45038,0.80565,0.54355,0.21348000000000006,0.32865,2016,-1.5442121275163927,-1.112761924272552,0,0,0,1,0,0
170,12,United States,13,7.104,1.04782,1.50796,0.779,0.48163,0.14868,0.41077,2016,-1.9059589335530855,-0.8897218318320106,0,0,0,0,1,0
171,13,Costa Rica,14,7.0870000000000015,1.02152,1.06879,0.76146,0.55225,0.10547,0.22553,2016,-2.2493287266936144,-1.48930209119412,0,0,0,0,1,0
172,14,Puerto Rico,15,7.039,1.08113,1.35943,0.77758,0.46823,0.12275,0.22202,2016,-2.0976055123075072,-1.504987811077636,1,0,0,0,0,0
173,15,Germany,16,6.994,1.09774,1.44787,0.81487,0.53466,0.28551,0.30452,2016,-1.2534782242297753,-1.1890185125441253,0,0,0,1,0,0
174,16,Brazil,17,6.952000000000001,1.03938,1.08754,0.61415,0.40425,0.14165999999999998,0.15775999999999998,2016,-1.9543254586566607,-1.8466803881278118,0,0,0,0,0,1
175,17,Belgium,18,6.9289999999999985,1.05249,1.42539,0.8195899999999999,0.51354,0.26248,0.2424,2016,-1.3375803903292909,-1.4171660247869777,0,0,0,1,0,0
176,18,Ireland,19,6.907,1.16157,1.48341,0.81455,0.54008,0.29754,0.44963,2016,-1.2122066092530395,-0.7993302566500872,0,0,0,1,0,0
177,19,Luxembourg,20,6.871,1.03999,1.69752,0.8454200000000001,0.5487,0.35329,0.27571,2016,-1.0404660295746528,-1.2884056903007797,0,0,0,1,0,0
178,20,Mexico,21,6.778,0.7146,1.1150799999999998,0.71143,0.37709,0.18355,0.11735,2016,-1.695268169039294,-2.1425943566851045,0,0,0,0,1,0
179,21,Singapore,22,6.739,0.8675799999999999,1.64555,0.94719,0.4877,0.46987,0.32706,2016,-0.7552992182823718,-1.1176116386778925,0,1,0,0,0,0
180,22,United Kingdom,23,6.725,1.08672,1.40283,0.80991,0.50036,0.27399,0.50156,2016,-1.2946636696104397,-0.6900320376597999,0,0,0,1,0,0
181,23,Chile,24,6.705,0.90587,1.2167,0.8188300000000001,0.37789,0.11451,0.31595,2016,-2.167093123556889,-1.1521713057626728,0,0,0,0,0,1
182,24,Panama,25,6.7010000000000005,0.98912,1.18306,0.70835,0.48927,0.08423,0.2418,2016,-2.4742041266548647,-1.4196443408014447,0,0,0,0,1,0
183,25,Argentina,26,6.65,1.0661200000000002,1.15137,0.69711,0.42284,0.07296,0.10989000000000003,2016,-2.617843933216061,-2.208275413523304,0,0,0,0,0,1
184,26,Czech Republic,27,6.596,1.00793,1.30915,0.76376,0.41418,0.03986,0.09929,2016,-3.2223819641974885,-2.309710417936634,0,0,0,1,0,0
185,27,United Arab Emirates,28,6.573,0.8711399999999999,1.57352,0.72993,0.56215,0.35561,0.26591,2016,-1.0339206542529746,-1.324597373316976,0,1,0,0,0,0
186,28,Uruguay,29,6.545,1.0314299999999998,1.18157,0.72183,0.54388,0.21394,0.18056,2016,-1.5420596771041524,-1.7116921464728567,0,0,0,0,0,1
187,29,Malta,30,6.488,1.09879,1.30782,0.80315,0.54994,0.17554,0.56237,2016,-1.7398883418181654,-0.5755952827249612,0,0,0,1,0,0
188,30,Colombia,31,6.481,1.02169,1.03032,0.59659,0.44735,0.05399,0.15625999999999998,2016,-2.918956434751941,-1.856233992413539,0,0,0,0,0,1
189,31,France,32,6.478,1.00508,1.39488,0.83795,0.46562,0.17808,0.1216,2016,-1.7255223914549025,-2.1070183094500705,0,0,0,1,0,0
190,32,Thailand,33,6.474,1.04477,1.0893,0.64915,0.49553,0.02833,0.58696,2016,-3.563833965139712,-0.5327986045763982,0,1,0,0,0,0
191,33,Saudi Arabia,34,6.379,0.84829,1.48953,0.59267,0.37904,0.30008,0.15457,2016,-1.203706173208505,-1.8671082108179098,0,1,0,0,0,0
192,34,Taiwan,34,6.379,0.92624,1.39729,0.79565,0.32377,0.0663,0.25495,2016,-2.7135653817903203,-1.3666878314809723,1,0,0,0,0,0
193,35,Qatar,36,6.375,0.87964,1.82427,0.71723,0.56679,0.48049,0.32388,2016,-0.7329488624428819,-1.1273822021642235,0,1,0,0,0,0
194,36,Spain,37,6.3610000000000015,1.12945,1.34253,0.8789600000000001,0.37545,0.061370000000000015,0.17665,2016,-2.790834162581131,-1.7335849051769827,0,0,0,1,0,0
195,37,Algeria,38,6.355,0.83309,1.05266,0.6180399999999999,0.21006,0.16157,0.07044,2016,-1.8228167936933979,-2.6529939953541315,1,0,0,0,0,0
196,38,Guatemala,39,6.324,0.8711899999999999,0.83454,0.5403899999999999,0.50379,0.08701,0.28808,2016,-2.441732224404204,-1.2445170596415172,0,0,0,0,1,0
197,39,Suriname,40,6.269,0.77866,1.09686,0.5093300000000001,0.5223399999999999,0.12692,0.16665,2016,-2.064198312267142,-1.7918594742283884,1,0,0,0,0,0
198,40,Kuwait,41,6.239,0.8775799999999999,1.61714,0.63569,0.43166,0.23669,0.15965,2016,-1.4410040109254172,-1.8347713598213462,0,1,0,0,0,0
199,41,Bahrain,42,6.218,0.94397,1.44024,0.65696,0.47375,0.25772,0.17147,2016,-1.3558815547116954,-1.763346954791377,0,1,0,0,0,0
200,42,Trinidad and Tobago,43,6.167999999999998,0.98569,1.32572,0.52608,0.48453,0.01241,0.31935,2016,-4.3892526797656215,-1.1414675989745389,0,0,0,0,1,0
201,43,Venezuela,44,6.084,1.03302,1.1336700000000002,0.6190399999999999,0.19847,0.08304,0.0425,2016,-2.4884328595645586,-3.158251203051766,0,0,0,0,0,1
202,44,Slovakia,45,6.0779999999999985,1.08268,1.27973,0.70367,0.23391,0.02947,0.13837,2016,-3.5243824822325336,-1.977824022300844,0,0,0,1,0,0
203,45,El Salvador,46,6.068,0.80975,0.8737,0.596,0.37269,0.10613,0.08877,2016,-2.243090521208406,-2.421706523901909,0,0,0,0,1,0
204,46,Malaysia,47,6.005,0.88025,1.25142,0.62366,0.39031,0.09081,0.41474,2016,-2.3989858672804,-0.8801034611124428,0,1,0,0,0,0
205,47,Nicaragua,48,5.992000000000001,0.8952100000000001,0.69384,0.65213,0.46582,0.16292,0.29773,2016,-1.8144959962019251,-1.2115682434477673,0,0,0,0,1,0
206,48,Uzbekistan,49,5.987,1.1681,0.7359100000000001,0.50163,0.60848,0.28333,0.34326,2016,-1.2611429829409715,-1.0692671014736446,0,1,0,0,0,0
207,49,Italy,50,5.977,1.04167,1.35495,0.8510200000000001,0.18827,0.02556,0.16684000000000002,2016,-3.666726649472803,-1.7907200096533924,0,0,0,1,0,0
208,50,Ecuador,51,5.976,0.85974,0.97306,0.68613,0.4027,0.18037,0.10074,2016,-1.7127449823000291,-2.2952123386646326,0,0,0,0,0,1
209,51,Belize,52,5.956,0.68655,0.87616,0.45569,0.51231,0.10771,0.23684,2016,-2.228312848619458,-1.4403704713185617,0,0,0,0,1,0
210,52,Japan,53,5.921,1.06054,1.38007,0.91491,0.46761,0.18985,0.10224,2016,-1.6615209923043257,-2.2804322883529125,0,1,0,0,0,0
211,53,Kazakhstan,54,5.919,0.95544,1.22943,0.57386,0.4052,0.11132,0.15011,2016,-2.195346342324447,-1.8963869203100523,0,1,0,0,0,0
212,54,Moldova,55,5.897,0.8313200000000001,0.69177,0.5230899999999999,0.25202,0.01903,0.19997,2016,-3.961738597674079,-1.6095879236852255,0,0,0,1,0,0
213,55,Russia,56,5.856,1.05261,1.2322799999999998,0.58991,0.32682,0.03586,0.02736,2016,-3.32813281080515,-3.598673186227787,0,0,0,1,0,0
214,56,Poland,57,5.835,1.04685,1.24585,0.69058,0.4519,0.055,0.14443,2016,-2.900422093749666,-1.9349603178690618,0,0,0,1,0,0
215,57,South Korea,57,5.835,0.7219399999999999,1.35948,0.88645,0.25168,0.07716,0.18824,2016,-2.5618740909446087,-1.67003753456303,0,1,0,0,0,0
216,58,Bolivia,59,5.822,0.8377899999999999,0.79422,0.4697,0.50961,0.07746,0.21698,2016,-2.5579936048955307,-1.5279500955878325,0,0,0,0,0,1
217,59,Lithuania,60,5.813,1.06411,1.2692,0.64674,0.18929,0.0182,0.02025,2016,-4.006333684899388,-3.899600485429589,0,0,0,1,0,0
218,60,Belarus,61,5.8020000000000005,1.04993,1.1306200000000002,0.6310399999999999,0.29091,0.17457,0.13942000000000002,2016,-1.7454294716454488,-1.9702643189238842,0,0,0,1,0,0
219,61,North Cyprus,62,5.771,0.81826,1.31141,0.8414200000000001,0.43596,0.16577999999999998,0.26322,2016,-1.797093670818757,-1.3347650945759595,0,0,0,1,0,0
220,62,Slovenia,63,5.768,1.05613,1.29947,0.79151,0.53164,0.03635,0.25738,2016,-3.314561075002609,-1.3572016869166184,0,0,0,1,0,0
221,63,Peru,64,5.7429999999999986,0.81255,0.99602,0.6299399999999999,0.37502,0.05292,0.14527,2016,-2.9389739397353822,-1.9291611990973447,0,0,0,0,0,1
222,64,Turkmenistan,65,5.658,1.03817,1.08017,0.4400600000000001,0.37408,0.28467,0.22567,2016,-1.2564246643283603,-1.4886815237983182,0,1,0,0,0,0
223,65,Mauritius,66,5.648,0.75695,1.14372,0.66189,0.46145,0.052029999999999986,0.36951,2016,-2.9559348036799253,-0.9955774753606345,1,0,0,0,0,0
224,66,Libya,67,5.615,0.95076,1.0668799999999998,0.52304,0.40672,0.10339,0.17087,2016,-2.2692470333835355,-1.766852245521955,1,0,0,0,0,0
225,67,Latvia,68,5.56,0.95025,1.21788,0.63952,0.27996,0.0889,0.17445,2016,-2.420243136462278,-1.7461171113493539,0,0,0,1,0,0
226,68,Cyprus,69,5.546,0.70697,1.31857,0.8488,0.29507,0.052279999999999986,0.27906,2016,-2.951141390226116,-1.2763284665180765,0,0,0,1,0,0
227,69,Paraguay,70,5.5379999999999985,1.11111,0.8937299999999999,0.58295,0.46235,0.07396,0.25296,2016,-2.604230872463213,-1.374523905520975,0,0,0,0,0,1
228,70,Romania,71,5.528,0.7280300000000001,1.1697,0.67602,0.36712,0.006790000000000001,0.12889,2016,-4.992304337411532,-2.048795951565449,0,0,0,1,0,0
229,71,Estonia,72,5.517,1.0516299999999998,1.27964,0.68098,0.41511,0.18519,0.08423,2016,-1.6863729539082228,-2.4742041266548647,0,0,0,1,0,0
230,72,Jamaica,73,5.51,0.96372,0.89333,0.5946899999999999,0.43597,0.04294,0.22245,2016,-3.147951486531502,-1.5030529217300863,0,0,0,0,1,0
231,73,Croatia,74,5.488,0.6080899999999999,1.18649,0.70524,0.23907,0.04002,0.18434,2016,-3.21837594982655,-1.6909734004166188,0,0,0,1,0,0
232,74,Hong Kong,75,5.457999999999998,0.87021,1.5107,0.95277,0.48079,0.31647,0.40097,2016,-1.15052682862031,-0.9138686674417785,1,0,0,0,0,0
233,75,Somalia,76,5.44,0.33613000000000004,0.0,0.11465999999999997,0.5677800000000001,0.3118,0.27225,2016,-1.165393322358461,-1.3010345171690672,1,0,0,0,0,0
234,76,Kosovo,77,5.401,0.66062,0.90145,0.54,0.14396,0.06547,0.27992,2016,-2.726163256529137,-1.2732514309227045,0,0,0,1,0,0
235,77,Turkey,78,5.3889999999999985,0.8771700000000001,1.1649200000000002,0.64718,0.23889,0.12348,0.04707,2016,-2.0916760793481783,-3.0561194235690863,0,1,0,0,0,0
236,78,Indonesia,79,5.314,0.87625,0.95104,0.49374,0.39237,0.00322,0.56521,2016,-5.73837391942582,-0.5705579354761936,0,1,0,0,0,0
237,79,Jordan,80,5.303,0.86216,0.99673,0.60712,0.36023,0.13297,0.14262,2016,-2.0176317401135226,-1.9475715283819794,0,1,0,0,0,0
238,80,Azerbaijan,81,5.291,0.76042,1.12373,0.54504,0.35327,0.17914000000000002,0.0564,2016,-1.7195876559350878,-2.875286120478124,0,1,0,0,0,0
239,81,Philippines,82,5.279,0.87877,0.81217,0.4703600000000001,0.5485399999999999,0.11757,0.21674,2016,-2.140721378102487,-1.529056800487288,0,1,0,0,0,0
240,82,China,83,5.245,0.79381,1.0278,0.73561,0.44012,0.02745,0.04959,2016,-3.5953891110265976,-3.0039660784810946,0,1,0,0,0,0
241,83,Bhutan,84,5.1960000000000015,0.90836,0.8527,0.49759,0.46074,0.1616,0.4854600000000001,2016,-1.8226311328951421,-0.7226583839343336,0,1,0,0,0,0
242,84,Kyrgyzstan,85,5.185,0.95434,0.5604399999999999,0.5544899999999999,0.40212,0.04762,0.38432,2016,-3.0445024379234202,-0.9562797400905183,0,1,0,0,0,0
243,85,Serbia,86,5.1770000000000005,0.81329,1.03437,0.6458,0.15718,0.04339,0.20737,2016,-3.137526279171878,-1.573250641672388,0,0,0,1,0,0
244,86,Bosnia and Herzegovina,87,5.1629999999999985,0.64367,0.93383,0.7076600000000001,0.09511,0.0,0.29889,2016,0.0,-1.2076796662572624,0,0,0,1,0,0
245,87,Montenegro,88,5.1610000000000005,0.74173,1.07838,0.6353300000000001,0.15111,0.12721,0.17190999999999998,2016,-2.0619160148140177,-1.760784194928735,0,0,0,1,0,0
246,88,Dominican Republic,89,5.155,0.99496,1.02787,0.5766899999999999,0.52259,0.12372,0.21286,2016,-2.089734331165268,-1.5471206063692389,0,0,0,0,1,0
247,89,Morocco,90,5.151,0.38595,0.8405799999999999,0.5947100000000001,0.25646,0.08404,0.04053,2016,-2.4764624030053373,-3.20571283834192,1,0,0,0,0,0
248,90,Hungary,91,5.145,0.93164,1.24142,0.67608,0.1977,0.04472,0.099,2016,-3.1073344501352933,-2.312635428847547,0,0,0,1,0,0
249,91,Pakistan,92,5.1320000000000014,0.26135,0.68816,0.40306,0.14622000000000002,0.1388,0.31185,2016,-1.9747212309094329,-1.1652329760100053,0,1,0,0,0,0
250,92,Lebanon,93,5.129,0.64184,1.12268,0.76171,0.26228,0.03061,0.23693000000000006,2016,-3.486428526024816,-1.4399905401237512,0,1,0,0,0,0
251,93,Portugal,94,5.122999999999998,0.94367,1.27607,0.7936300000000001,0.44727,0.01521,0.11691,2016,-4.185802172710936,-2.1463508709634094,0,0,0,1,0,0
252,94,Macedonia,95,5.121,0.78236,1.0193,0.6473800000000001,0.27668000000000004,0.07047,0.23507,2016,-2.652568191643206,-1.4478719368527102,0,0,0,1,0,0
253,95,Vietnam,96,5.061,0.7911699999999999,0.74037,0.66157,0.5595399999999999,0.11556,0.25075,2016,-2.1579654033841025,-1.3832988521400922,0,1,0,0,0,0
254,96,Somaliland Region,97,5.057,0.75862,0.25558000000000003,0.33108000000000004,0.3913,0.36794,0.51479,2016,-0.9998353975844998,-0.6639962284682587,1,0,0,0,0,0
255,97,Tunisia,98,5.045,0.43165,0.97724,0.59577,0.23553,0.0817,0.03936,2016,-2.50470127711618,-3.2350052067980846,1,0,0,0,0,0
256,98,Greece,99,5.033,0.75473,1.24886,0.80029,0.058220000000000015,0.04127,0.0,2016,-3.1876194352176466,0.0,0,0,0,1,0,0
257,99,Tajikistan,100,4.996,0.75602,0.48835,0.5311899999999999,0.43408,0.13509000000000002,0.25998000000000004,2016,-2.001814056000547,-1.3471505740022638,0,1,0,0,0,0
258,100,Mongolia,101,4.907,1.08983,0.98853,0.55469,0.35972,0.03285,0.34539000000000003,2016,-3.4158035340515176,-1.0630810656284542,0,1,0,0,0,0
259,101,Laos,102,4.876,0.5497,0.68042,0.38291,0.52168,0.22423,0.43079,2016,-1.4950829681966977,-0.8421345465969902,1,0,0,0,0,0
260,102,Nigeria,103,4.875,0.64498,0.75216,0.05108,0.27854,0.0305,0.23219,2016,-3.4900285953687713,-1.4601992769678627,1,0,0,0,0,0
261,103,Honduras,104,4.871,0.7559600000000001,0.69429,0.5838300000000001,0.26755,0.06906,0.2044,2016,-2.672779587020291,-1.5876764206525877,0,0,0,0,1,0
262,104,Iran,105,4.813,0.38857,1.11758,0.64232,0.22544,0.0557,0.38538,2016,-2.887775132048899,-0.9535254184843809,0,1,0,0,0,0
263,105,Zambia,106,4.795,0.6376,0.61202,0.23573,0.42662,0.11479,0.17866,2016,-2.1646509069047317,-1.722270720708444,1,0,0,0,0,0
264,106,Nepal,107,4.793,0.69699,0.4462600000000001,0.50073,0.37012,0.07007999999999999,0.3816,2016,-2.658117832354001,-0.9633823394080056,0,1,0,0,0,0
265,107,Palestinian Territories,108,4.754,0.71629,0.67024,0.56844,0.17744,0.10613,0.11154,2016,-2.243090521208406,-2.1933720080207295,0,1,0,0,0,0
266,108,Albania,109,4.655,0.50163,0.9553,0.73007,0.31866,0.05301,0.1684,2016,-2.9372747039824225,-1.7814131771739108,0,0,0,1,0,0
267,109,Bangladesh,110,4.643,0.24749,0.54177,0.52989,0.39778,0.12583,0.19132,2016,-2.0728234893782607,-1.653807860170041,0,1,0,0,0,0
268,110,Sierra Leone,111,4.635,0.628,0.36485,0.0,0.30685,0.08196,0.23897,2016,-2.501523955611438,-1.4314172579418514,1,0,0,0,0,0
269,111,Iraq,112,4.575,0.59205,1.07474,0.51076,0.24856,0.13635999999999998,0.19589,2016,-1.992456831712435,-1.630202001786828,0,1,0,0,0,0
270,112,Namibia,113,4.574,0.70362,0.93287,0.34745,0.48614,0.10398,0.07795,2016,-2.2635567060265673,-2.5516876834783515,1,0,0,0,0,0
271,113,Cameroon,114,4.513,0.62542,0.5249699999999999,0.12697999999999998,0.42736,0.06126,0.2268,2016,-2.792628177577508,-1.48368670712854,1,0,0,0,0,0
272,114,Ethiopia,115,4.508,0.37932,0.29283000000000003,0.34578000000000003,0.36703,0.1717,0.29522,2016,-1.7620065110787073,-1.2200344378732864,1,0,0,0,0,0
273,115,South Africa,116,4.459,0.96053,1.02416,0.18611,0.42483,0.08415,0.13656,2016,-2.475154358345322,-1.990991200495952,1,0,0,0,0,0
274,116,Sri Lanka,117,4.415,0.84783,0.97318,0.62007,0.50817,0.07964,0.46978,2016,-2.5302387997861415,-0.7554907789704476,0,1,0,0,0,0
275,117,India,118,4.404,0.29247,0.74036,0.45091,0.40285,0.08722,0.25028,2016,-2.4393216165675167,-1.3851749878519743,0,1,0,0,0,0
276,118,Myanmar,119,4.395,0.69981,0.34112,0.3988,0.42692,0.20243,0.81971,2016,-1.597361131208651,-0.19880465981235226,0,1,0,0,0,0
277,119,Egypt,120,4.362,0.49813,0.95395,0.5211600000000001,0.18847,0.10393,0.12705999999999998,2016,-2.2640376833818068,-2.06309586314375,1,0,0,0,0,0
278,120,Armenia,121,4.36,0.6247699999999999,0.8608600000000001,0.64083,0.14037,0.036160000000000005,0.07793,2016,-3.3198017434581613,-2.5519442911266674,0,1,0,0,0,0
279,121,Kenya,122,4.356,0.7624,0.52267,0.30147,0.40576,0.06686,0.41328,2016,-2.7051543979901846,-0.8836299496346067,1,0,0,0,0,0
280,122,Ukraine,123,4.324,1.01413,0.87287,0.58628,0.12859,0.01829,0.20363,2016,-4.001400816579363,-1.5914506574197134,0,0,0,1,0,0
281,123,Ghana,124,4.276,0.49353,0.63107,0.29681,0.40973,0.0326,0.21203,2016,-3.423442990609475,-1.5510275048876778,1,0,0,0,0,0
282,124,Congo (Kinshasa),125,4.272,0.80676,0.05661,0.188,0.15602,0.06075,0.25458000000000003,2016,-2.8009881967614794,-1.3681401505398485,1,0,0,0,0,0
283,125,Georgia,126,4.252,0.19249,0.8379200000000001,0.64035,0.32461,0.3188,0.06786,2016,-1.1431913320660771,-2.6903085196260528,0,1,0,0,0,0
284,126,Congo (Brazzaville),127,4.2360000000000015,0.47799,0.7710899999999999,0.28212,0.37938,0.09753,0.12077,2016,-2.3275952559982134,-2.1138673686948533,1,0,0,0,0,0
285,127,Senegal,128,4.2189999999999985,0.7741600000000001,0.44314,0.40457,0.31056,0.11681,0.19103,2016,-2.147206595814532,-1.6553247952065766,1,0,0,0,0,0
286,128,Bulgaria,129,4.217,0.92542,1.11306,0.67806,0.21219,0.00615,0.12793,2016,-5.09130319716371,-2.0562720396531935,0,0,0,1,0,0
287,129,Mauritania,130,4.2010000000000005,0.8414200000000001,0.6139100000000001,0.28639000000000003,0.1268,0.17955,0.22686,2016,-1.7173015583100453,-1.4834221918512405,1,0,0,0,0,0
288,130,Zimbabwe,131,4.1930000000000005,0.71478,0.35041,0.1595,0.25429,0.08582000000000001,0.18503,2016,-2.455503199418758,-1.6872373048885123,1,0,0,0,0,0
289,131,Malawi,132,4.1560000000000015,0.147,0.08709,0.29364,0.4143,0.07564,0.30968,2016,-2.58177003519188,-1.1722157727127445,1,0,0,0,0,0
290,132,Sudan,133,4.1389999999999985,0.8192799999999999,0.63069,0.29759,0.0,0.10039,0.18077,2016,-2.298692678278702,-1.7105297739953742,1,0,0,0,0,0
291,133,Gabon,134,4.121,0.72368,1.15851,0.3494,0.28098,0.09314,0.06244,2016,-2.373651541427906,-2.7735491833349055,1,0,0,0,0,0
292,134,Mali,135,4.073,0.8633299999999999,0.31292,0.16347,0.27544,0.13647,0.21064,2016,-1.9916504687321146,-1.557604763794083,1,0,0,0,0,0
293,135,Haiti,136,4.0280000000000005,0.29561,0.34097,0.27494,0.12072,0.14476,0.47958,2016,-1.9326780802865953,-0.7348445581161543,0,0,0,0,1,0
294,136,Botswana,137,3.974,0.89186,1.09426,0.34752,0.44089,0.10769,0.12425,2016,-2.2284985496413476,-2.085459614005399,1,0,0,0,0,0
295,137,Comoros,138,3.956,0.60323,0.27509,0.29981,0.15412,0.18437,0.1827,2016,-1.6908106708998376,-1.699909815598176,1,0,0,0,0,0
296,138,Ivory Coast,139,3.916,0.57576,0.55507,0.04476,0.40663,0.1553,0.20338,2016,-1.8623965488274956,-1.5926791286191457,1,0,0,0,0,0
297,139,Cambodia,140,3.907,0.5375,0.55604,0.42494,0.5885199999999999,0.08092,0.40339,2016,-2.5142942666825925,-0.9078514430603114,0,1,0,0,0,0
298,140,Angola,141,3.866,0.66366,0.84731,0.04991,0.00589,0.08434,0.12070999999999997,2016,-2.472899030663723,-2.1143643042691016,1,0,0,0,0,0
299,141,Niger,142,3.856,0.6053,0.1327,0.26162,0.38041,0.17176,0.2097,2016,-1.7616571254116116,-1.5620773410742628,1,0,0,0,0,0
300,142,South Sudan,143,3.832,0.18519,0.39394,0.15780999999999998,0.19662,0.13015,0.25899,2016,-2.0390676475415628,-1.3509658280665962,1,0,0,0,0,0
301,143,Chad,144,3.763,0.63178,0.42214,0.03824,0.12807000000000002,0.04952,0.18667,2016,-3.0053786506057962,-1.6784129269376316,1,0,0,0,0,0
302,144,Burkina Faso,145,3.739,0.63054,0.31995,0.21297,0.3337,0.12533,0.24353,2016,-2.076805020358706,-1.412515140762973,1,0,0,0,0,0
303,145,Uganda,145,3.739,0.90981,0.34719,0.19625,0.43653,0.06442,0.27102,2016,-2.742331135079084,-1.3055626600875694,1,0,0,0,0,0
304,146,Yemen,147,3.724,0.47493,0.57939,0.31048000000000003,0.2287,0.058920000000000014,0.09821,2016,-2.8315746873877075,-2.320647235812454,0,1,0,0,0,0
305,147,Madagascar,148,3.695,0.46115,0.27954,0.37109,0.13684000000000002,0.07506,0.2204,2016,-2.589467485275262,-1.5123112017033775,1,0,0,0,0,0
306,148,Tanzania,149,3.666,0.77623,0.47155,0.35700000000000004,0.3176,0.05099,0.31472,2016,-2.976125743915073,-1.1560719243413882,1,0,0,0,0,0
307,149,Liberia,150,3.622,0.50353,0.10706,0.23165,0.25748000000000004,0.04852,0.24063,2016,-3.0257791949062876,-1.424494794935194,1,0,0,0,0,0
308,150,Guinea,151,3.607,0.3109,0.22415,0.18829,0.30953,0.1192,0.29914,2016,-2.1269525243508878,-1.2068435877509565,1,0,0,0,0,0
309,151,Rwanda,152,3.515,0.6158600000000001,0.32846,0.31865,0.5432,0.50521,0.23552,2016,-0.6827810945607681,-1.4459594434416256,1,0,0,0,0,0
310,152,Benin,153,3.484,0.10419,0.39499,0.21028,0.39747,0.06681000000000001,0.2018,2016,-2.705902509044751,-1.6004781710626284,1,0,0,0,0,0
311,153,Afghanistan,154,3.36,0.11037,0.38227,0.17344,0.1643,0.07112,0.31268,2016,-2.6433866877764878,-1.1625749756300072,0,1,0,0,0,0
312,154,Togo,155,3.303,0.0,0.28123000000000004,0.24811,0.34678000000000003,0.11587,0.17517,2016,-2.155286405973166,-1.7419983480185812,1,0,0,0,0,0
313,155,Syria,156,3.069,0.14866,0.7471899999999999,0.6299399999999999,0.06912,0.17232999999999998,0.48397,2016,-1.7583440356886515,-0.7257323576576344,0,1,0,0,0,0
314,156,Burundi,157,2.905,0.23442,0.06831,0.15747,0.0432,0.09419,0.2029,2016,-2.362441260147411,-1.595042032150368,1,0,0,0,0,0
315,0,Norway,1,7.537000179290769,1.53352355957031,1.61646318435669,0.796666502952576,0.635422587394714,0.31596383452415505,0.36201223731041,2017,-1.1521275196532337,-1.0160772630028434,0,0,0,1,0,0
316,1,Denmark,2,7.52199983596802,1.55112159252167,1.48238301277161,0.7925655245780941,0.626006722450256,0.40077006816864,0.3552804887294771,2017,-0.9143674122181523,-1.0348476923814782,0,0,0,1,0,0
317,2,Iceland,3,7.50400018692017,1.6105740070343,1.480633020401,0.8335521221160892,0.6271626353263849,0.15352655947208402,0.475540220737457,2017,-1.873881701045367,-0.7433038143752551,0,0,0,1,0,0
318,3,Switzerland,4,7.49399995803833,1.51691174507141,1.5649795532226598,0.858131289482117,0.620070576667786,0.3670072853565221,0.29054927825927696,2017,-1.0023735800169078,-1.2359820845140923,0,0,0,1,0,0
319,4,Finland,5,7.468999862670901,1.5402467250824,1.44357192516327,0.80915766954422,0.6179508566856379,0.38261154294014,0.24548277258873,2017,-0.9607350526973129,-1.4045285069644486,0,0,0,1,0,0
320,5,Netherlands,6,7.3769998550415,1.42893922328949,1.50394463539124,0.8106961250305179,0.5853844881057739,0.282661825418472,0.470489829778671,2017,-1.263504059062306,-0.7539809359636086,0,0,0,1,0,0
321,6,Canada,7,7.31599998474121,1.48134899139404,1.47920441627502,0.83455765247345,0.611100912094116,0.287371516227722,0.435539722442627,2017,-1.2469794187118217,-0.8311692757293662,0,0,0,0,1,0
322,7,New Zealand,8,7.31400012969971,1.54819512367249,1.40570604801178,0.816759705543518,0.6140621304512021,0.38281670212745705,0.500005125999451,2017,-0.960198988883227,-0.6931369286135947,0,0,1,0,0,0
323,8,Sweden,9,7.28399991989136,1.47816216945648,1.49438726902008,0.830875158309937,0.612924098968506,0.384398728609085,0.38539925217628496,2017,-0.9560749093600306,-0.9534754633870308,0,0,0,1,0,0
